Year Completed,Number of Purposes,Floors,Rank,Height,Name,Material,City,City ID,Country,Country ID,Longitude,Latitude,ID
1969,1,39,1593,106.6999969,Malibu Condominiums,concrete,Chicago,1539,US,163,-87.65467834,41.99124146,13918
1984,1,39,1593,106.6999969,The Aqua Waikiki Marina Towers,concrete,Honolulu,1592,US,163,-157.8389282,21.28668976,22140
1972,1,38,1595,106.6999969,Yacht Harbor Tower I,concrete,Honolulu,1592,US,163,-157.8397064,21.28862,22330
2008,1,35,1597,106.6999969,The Infinity I,concrete,San Francisco,1683,US,163,-122.3913498,37.78947067,12777
2008,1,33,1598,106.6999969,4 Midtown,concrete,Miami,1632,US,163,-80.19236755,25.8080101,20609
2013,1,32,1599,106.6999969,45-40 Center Boulevard,concrete,New York City,1641,US,163,-73.95715332,40.7480011,15139
1993,2,30,1600,106.6999969,Luxor Pyramid,steel,Las Vegas,1610,US,163,-115.1759033,36.09547043,13708
1979,1,30,1600,106.6999969,Marriott Riverwalk,concrete,San Antonio,1678,US,163,-98.48461914,29.42263985,11063
2004,1,30,1600,106.6999969,The Metropolitan,concrete,New York City,1641,US,163,-73.9522171,40.78171921,17456
1984,1,26,1603,106.6999969,Capitol Square,steel,Columbus,1545,US,163,-82.99832916,39.95996857,21073
1963,1,25,1604,106.6999969,Executive Complex,steel,San Diego,1677,US,163,-117.1631775,32.7161293,20543
1929,1,32,1606,106.6800003,Trump Park Avenue,steel,New York City,1641,US,163,-73.970047,40.76324844,15590
2007,1,31,1607,106.6800003,10 West End,concrete,New York City,1641,US,163,-73.98988342,40.77180862,16191
1926,1,30,1608,106.6800003,Chamber of Commerce Building,steel,New York City,1641,US,163,-73.99085999,40.6935997,11993
1967,1,27,1609,106.6800003,Charles Towers North Apartments,concrete,Baltimore,1514,US,163,-76.61605835,39.29241943,10595
2009,1,24,1610,106.6800003,Legg Mason Tower,concrete,Baltimore,1514,US,163,-76.6013031,39.28255081,10600
1991,1,24,1610,106.6800003,One Utah Center,steel,Salt Lake City,1687,US,163,-111.8905334,40.76462936,16976
2012,1,23,1612,106.6800003,Octavius Tower,steel,Las Vegas,1610,US,163,-115.1771393,36.1153717,14043
1905,1,22,1613,106.6800003,Trinity Building,steel,New York City,1641,US,163,-74.01177216,40.70874023,11400
1992,2,16,1614,106.6800003,Robert T. Matsui Federal Courthouse,steel,Sacramento,1676,US,163,-121.4987488,38.58356857,18946
1981,1,34,1615,106.4000015,Continental Place,concrete,Seattle,1680,US,163,-122.3452301,47.61222839,23525
1982,1,33,1616,106.4000015,First Hill Plaza,concrete,Seattle,1680,US,163,-122.3225174,47.61108017,23517
1924,1,31,1617,106.4000015,Westin Book-Cadillac Detroit,steel,Detroit,1559,US,163,-83.05032349,42.33205032,17925
1968,1,32,1618,106.3799973,Bunker Hill Towers,steel,Los Angeles,1611,US,163,-118.2517776,34.05611038,10767
1960,1,22,1619,106.3799973,601 California Street,steel,San Francisco,1683,US,163,-122.4047775,37.79236984,17641
2012,1,32,1621,106.0999985,Mercedes House,concrete,New York City,1641,US,163,-73.99294281,40.76784134,11440
2009,1,30,1622,106.0999985,Greektown Casino Hotel,concrete,Detroit,1559,US,163,-83.040802,42.33605957,17928
1931,1,32,1623,106.0699997,The Century,steel,New York City,1641,US,163,-73.98059082,40.77032089,15603
2013,1,30,1624,106.0699997,The Moderne,concrete,Milwaukee,1634,US,163,-87.91483307,43.04537964,9272
1983,1,26,1625,106.0699997,Bank of America Building,steel,New York City,1641,US,163,-73.9781189,40.7536087,11694
1968,1,24,1626,106.0699997,City National Bank Building,steel,Los Angeles,1611,US,163,-118.2541275,34.04764938,10768
2003,1,32,1628,105.8399963,Park Alexandria,concrete,Chicago,1539,US,163,-87.64228821,41.87987137,14367
1990,1,32,1629,105.8000031,Hawaii Prince I,concrete,Honolulu,1592,US,163,-157.8399658,21.28597069,22614
1990,1,32,1629,105.8000031,Hawaii Prince II,concrete,Honolulu,1592,US,163,-157.8402863,21.28650093,22615
1986,1,26,1631,105.8000031,One Renaissance Square,concrete,Phoenix,1658,US,163,-112.0742264,33.44855881,20674
1910,1,25,1632,105.8000031,Henry W. Oliver Building,steel,Pittsburgh,1661,US,163,-79.99812317,40.44124985,21214
2003,1,24,1633,105.8000031,2555 Grand Avenue,steel,Kansas City,1633,US,163,-94.58242798,39.0798912,21213
2002,1,33,1634,105.7900009,Sofitel Chicago Water Tower,concrete,Chicago,1539,US,163,-87.62718964,41.89865112,10468
1971,1,38,1636,105.5,Edgewater Plaza South,concrete,Chicago,1539,US,163,-87.65474701,41.98109818,13137
2000,1,36,1637,105.5,Southampton Apartments,concrete,Jersey City,1605,US,163,-74.03182983,40.72743988,12758
2001,1,31,1638,105.5,777 Avenue of the Americas,concrete,New York City,1641,US,163,-73.9914093,40.74525833,17487
1964,1,33,1640,105.4599991,Plaza Towers Apartments,concrete,New York City,1641,US,163,-73.96861267,40.76279068,20724
1931,1,29,1641,105.4599991,The Majestic,steel,New York City,1641,US,163,-73.97663879,40.77600861,15624
2008,1,34,1642,105.1999969,29 Park Madison,concrete,New York City,1641,US,163,-73.98412323,40.74436951,18793
1975,1,34,1642,105.1999969,New Yorker East Apartments,concrete,New York City,1641,US,163,-73.96183777,40.75854111,17833
2015,1,33,1644,105.1999969,Eight O Five,concrete,Chicago,1539,US,163,-87.63230133,41.89690018,16517
2015,1,33,1644,105.1999969,One Riverside Park,concrete,New York City,1641,US,163,-73.99156952,40.77420044,16607
1988,2,25,1646,105.1999969,Westlake Center,steel,Seattle,1680,US,163,-122.3375015,47.61233902,23511
1931,1,22,1647,105.1999969,Federal Building & J.W. McCormack Post,steel,Boston,1524,US,163,-71.05674744,42.35725021,22502
1991,2,34,1648,105.1600037,Plaza Towers,concrete,Grand Rapids,1582,US,163,-85.67366028,42.96385956,9487
1999,1,32,1649,105.1600037,The Palms 2,concrete,Fort Lauderdale,1574,US,163,-80.10057831,26.15613937,22928
2007,1,29,1651,105.1600037,West Ocean Condominiums I,concrete,Long Beach,1615,US,163,-118.19664,33.7666893,9920
1996,1,34,1652,105.0999985,La Gorce Palace,concrete,Miami Beach,1622,US,163,-80.12011719,25.84464073,20955
2007,1,33,1653,105,Nine O Nine Kapiolani,concrete,Honolulu,1592,US,163,-157.852478,21.29807091,22677
2009,1,27,1654,105,Sessanta,concrete,New York City,1641,US,163,-73.98838806,40.77212906,17268
2010,3,23,1656,105,Three PNC Plaza,steel/concrete,Pittsburgh,1661,US,163,-80.0013504,40.44139099,9836
1952,1,24,1657,104.9000015,Three Gateway Center,steel,Pittsburgh,1661,US,163,-80.00550079,40.44182968,22189
2008,1,30,1658,104.8499985,The Avery,concrete,New York City,1641,US,163,-73.98957825,40.77577972,11889
1990,1,27,1659,104.8499985,The Wilshire,concrete,Los Angeles,1611,US,163,-118.4328918,34.06150055,12048
1902,1,22,1660,104.8499985,Land Title Building Annex,steel,Philadelphia,1657,US,163,-75.16432953,39.95037842,12450
1998,1,35,1661,104.8000031,The Atlantic,concrete,Jersey City,1605,US,163,-74.03098297,40.72661972,13110
1998,1,33,1662,104.8000031,Hyatt Regency McCormick Place,concrete,Chicago,1539,US,163,-87.61811829,41.85187912,13919
2008,1,33,1663,104.75,414 Water Street,concrete,Baltimore,1514,US,163,-76.60922241,39.28881836,10570
1916,1,24,1664,104.5500031,5 Penn Plaza,steel,New York City,1641,US,163,-73.99401093,40.75193024,11510
1927,2,24,1665,104.5,Philtower,steel,Tulsa,1706,US,163,-95.98860931,36.15224838,21212
1993,1,29,1666,104.4000015,HarborView Condominium,concrete,Baltimore,1514,US,163,-76.60411072,39.27745056,10601
2009,1,33,1668,104.25,Four Points by Sheraton - Midtown Times Square,concrete,New York City,1641,US,163,-73.99250031,40.75640106,11430
2015,1,29,1669,104.25,301 East 50th Street,concrete,New York City,1641,US,163,-73.96808624,40.75502014,17560
2001,1,30,1670,104.2399979,The Palms 1,concrete,Fort Lauderdale,1574,US,163,-80.10083008,26.15553093,22917
2004,1,29,1671,104.2399979,Broadway Plaza,concrete,Rochester,1675,US,163,-92.46257782,44.022789,15369
1992,1,24,1673,104.1999969,Ellison Building,composite,Boston,1524,US,163,-71.06958771,42.36341858,22494
1974,1,36,1674,104.1800003,Regents Park North,concrete,Chicago,1539,US,163,-87.5849762,41.80369949,14370
2009,1,26,1675,104.1399994,Freeport-McMoRan Center,steel/concrete,Phoenix,1658,US,163,-112.0730515,33.45162964,9224
1962,1,34,1676,104,Tower East Apartments,concrete,New York City,1641,US,163,-73.96118164,40.76959991,20608
2013,1,34,1677,103.9400024,Hilton Hotel at 54th,concrete,New York City,1641,US,163,-73.98303986,40.76451874,14427
2007,1,33,1678,103.9400024,High Point I,concrete,Fort Myers,1575,US,163,-81.87699127,26.64056015,10339
2006,1,33,1679,103.9000015,Grovenor House,concrete,Miami,1632,US,163,-80.23500061,25.73222923,20625
1999,1,33,1679,103.9000015,The Yacht Club at Portofino,concrete,Miami Beach,1622,US,163,-80.13829803,25.76987076,20956
2009,1,32,1681,103.9000015,Distrikt Hotel,concrete,New York City,1641,US,163,-73.99284363,40.75669098,23197
1930,1,26,1682,103.9000015,First National Building,steel,Detroit,1559,US,163,-83.04543304,42.33116913,17929
1965,1,26,1682,103.9000015,Phoenix Corporate Center,concrete,Phoenix,1658,US,163,-112.0731964,33.4826889,20725
1903,1,25,1684,103.9000015,Wall Street Exchange Building,steel,New York City,1641,US,163,-74.01038361,40.70611954,18629
